"","X","Account.Number","Customer.ID","Due.Date","Modified.Date","Online.Order.Flag","Order.Date","Sales.Person.ID","Sales.Order.Number","Ship.Date","Freight","Sub.Total","Tax.Amt","Total.Due"
"4184",4779,"10-4030-014633",14633,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52859","2007-08-27",1.7895,71.58,5.7264,79.0959
"4185",4901,"10-4030-014845",14845,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52867","2007-08-27",0.182,7.28,0.5824,8.0444
"4186",5416,"10-4030-015742",15742,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52865","2007-08-27",0.9995,39.98,3.1984,44.1779
"4187",5457,"10-4030-015826",15826,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52873","2007-08-27",3.012,120.48,9.6384,133.1304
"4188",5499,"10-4030-015922",15922,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52872","2007-08-27",0.3808,15.23,1.2184,16.8292
"4189",5841,"10-4030-016675",16675,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52877","2007-08-27",20.169,806.76,64.5408,891.4698
"4190",5889,"10-4030-016812",16812,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52875","2007-08-27",43.3995,1735.98,138.8784,1918.2579
"4191",5934,"10-4030-017016",17016,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52864","2007-08-27",2.474,98.96,7.9168,109.3508
"4192",5962,"10-4030-017082",17082,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52850","2007-08-27",42.7495,1709.98,136.7984,1889.5279
"4193",6209,"10-4030-017850",17850,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52868","2007-08-27",1.974,78.96,6.3168,87.2508
"4194",6300,"10-4030-017994",17994,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52870","2007-08-27",0.682,27.28,2.1824,30.1444
"4195",6465,"10-4030-018296",18296,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52841","2007-08-27",63.4855,2539.42,203.1536,2806.0591
"4196",6642,"10-4030-019010",19010,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52863","2007-08-27",1.9745,78.98,6.3184,87.2729
"4197",6821,"10-4030-019392",19392,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52871","2007-08-27",0.682,27.28,2.1824,30.1444
"4198",7287,"10-4030-020779",20779,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52862","2007-08-27",0.3745,14.98,1.1984,16.5529
"4199",7568,"10-4030-021525",21525,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52869","2007-08-27",0.8068,32.27,2.5816,35.6584
"4200",7715,"10-4030-022064",22064,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52848","2007-08-27",1.7498,69.99,5.5992,77.339
"4201",7718,"10-4030-022097",22097,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52866","2007-08-27",1.549,61.96,4.9568,68.4658
"4202",7786,"10-4030-022327",22327,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52879","2007-08-27",14.3745,574.98,45.9984,635.3529
"4203",7847,"10-4030-022646",22646,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52880","2007-08-27",28.887,1155.48,92.4384,1276.8054
"4204",7942,"10-4030-023046",23046,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52861","2007-08-27",0.9318,37.27,2.9816,41.1834
"4205",7970,"10-4030-023130",23130,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52860","2007-08-27",0.807,32.28,2.5824,35.6694
"4206",7972,"10-4030-023140",23140,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52857","2007-08-27",0.9745,38.98,3.1184,43.0729
"4207",8024,"10-4030-023406",23406,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52858","2007-08-27",0.7498,29.99,2.3992,33.139
"4208",8151,"10-4030-023861",23861,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52855","2007-08-27",3.815,152.6,12.208,168.623
"4209",8236,"10-4030-024297",24297,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52854","2007-08-27",0.972,38.88,3.1104,42.9624
"4210",8301,"10-4030-024469",24469,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52847","2007-08-27",1.6118,64.47,5.1576,71.2394
"4211",8325,"10-4030-024521",24521,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52878","2007-08-27",60.4765,2419.06,193.5248,2673.0613
"4212",8359,"10-4030-024612",24612,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52842","2007-08-27",28.794,1151.76,92.1408,1272.6948
"4213",8363,"10-4030-024614",24614,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52843","2007-08-27",28.0123,1120.49,89.6392,1238.1415
"4214",8550,"10-4030-025615",25615,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52881","2007-08-27",14.3745,574.98,45.9984,635.3529
"4215",8612,"10-4030-025835",25835,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52853","2007-08-27",0.682,27.28,2.1824,30.1444
"4216",9115,"10-4030-026873",26873,"2007-09-01","2007-08-27",TRUE,"2007-08-20",NA,"SO52882","2007-08-27",31.246,1249.84,99.9872,1381.0732
"4217",2487,"10-4030-011023",11023,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52912","2007-08-28",2.899,115.96,9.2768,128.1358
"4218",2982,"10-4030-011507",11507,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52893","2007-08-28",0.712,28.48,2.2784,31.4704
"4219",3197,"10-4030-011865",11865,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52918","2007-08-28",2.6743,106.97,8.5576,118.2019
"4220",3204,"10-4030-011882",11882,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52914","2007-08-28",0.9998,39.99,3.1992,44.189
"4221",3206,"10-4030-011884",11884,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52915","2007-08-28",1.8745,74.98,5.9984,82.8529
"4222",3261,"10-4030-011950",11950,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52916","2007-08-28",1.8745,74.98,5.9984,82.8529
"4223",3332,"10-4030-012046",12046,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52883","2007-08-28",0.2248,8.99,0.7192,9.934
"4224",3355,"10-4030-012071",12071,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52922","2007-08-28",59.8743,2394.97,191.5976,2646.4419
"4225",3987,"10-4030-013206",13206,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52901","2007-08-28",1.7493,69.97,5.5976,77.3169
"4226",4046,"10-4030-013318",13318,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52900","2007-08-28",1.7243,68.97,5.5176,76.2119
"4227",4351,"10-4030-013862",13862,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52921","2007-08-28",20.112,804.48,64.3584,888.9504
"4228",4739,"10-4030-014518",14518,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52884","2007-08-28",1.5993,63.97,5.1176,70.6869
"4229",4815,"10-4030-014703",14703,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52905","2007-08-28",1.057,42.28,3.3824,46.7194
"4230",5541,"10-4030-016013",16013,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52904","2007-08-28",2.2493,89.97,7.1976,99.4169
"4231",5603,"10-4030-016232",16232,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52919","2007-08-28",61.8988,2475.95,198.076,2735.9248
"4232",5811,"10-4030-016611",16611,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52885","2007-08-28",1.0733,42.93,3.4344,47.4377
"4233",5883,"10-4030-016802",16802,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52903","2007-08-28",0.3495,13.98,1.1184,15.4479
"4234",5913,"10-4030-016927",16927,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52886","2007-08-28",0.7743,30.97,2.4776,34.2219
"4235",5923,"10-4030-016942",16942,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52892","2007-08-28",43.7745,1750.98,140.0784,1934.8329
"4236",6119,"10-4030-017657",17657,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52917","2007-08-28",1.8993,75.97,6.0776,83.9469
"4237",6187,"10-4030-017806",17806,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52906","2007-08-28",1.6243,64.97,5.1976,71.7919
"4238",6311,"10-4030-018017",18017,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52908","2007-08-28",0.6248,24.99,1.9992,27.614
"4239",6442,"10-4030-018267",18267,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52889","2007-08-28",0.8748,34.99,2.7992,38.664
"4240",6814,"10-4030-019380",19380,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52925","2007-08-28",28.794,1151.76,92.1408,1272.6948
"4241",6923,"10-4030-019533",19533,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52924","2007-08-28",28.887,1155.48,92.4384,1276.8054
"4242",6970,"10-4030-019643",19643,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52902","2007-08-28",3.0995,123.98,9.9184,136.9979
"4243",7140,"10-4030-020210",20210,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52920","2007-08-28",61.9585,2478.34,198.2672,2738.5657
"4244",7414,"10-4030-021024",21024,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52926","2007-08-28",14.074,562.96,45.0368,622.0708
"4245",7430,"10-4030-021048",21048,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52928","2007-08-28",14.4615,578.46,46.2768,639.1983
"4246",7583,"10-4030-021565",21565,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52887","2007-08-28",1.2245,48.98,3.9184,54.1229
"4247",7611,"10-4030-021619",21619,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52923","2007-08-28",13.9065,556.26,44.5008,614.6673
"4248",7792,"10-4030-022345",22345,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52898","2007-08-28",1.8493,73.97,5.9176,81.7369
"4249",7961,"10-4030-023109",23109,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52897","2007-08-28",0.9318,37.27,2.9816,41.1834
"4250",7987,"10-4030-023252",23252,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52899","2007-08-28",0.3745,14.98,1.1984,16.5529
"4251",8187,"10-4030-024103",24103,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52891","2007-08-28",43.8745,1754.98,140.3984,1939.2529
"4252",8210,"10-4030-024206",24206,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52890","2007-08-28",43.8745,1754.98,140.3984,1939.2529
"4253",8284,"10-4030-024429",24429,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52896","2007-08-28",3.6515,146.06,11.6848,161.3963
"4254",8393,"10-4030-024855",24855,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52910","2007-08-28",0.637,25.48,2.0384,28.1554
"4255",8399,"10-4030-024894",24894,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52888","2007-08-28",0.1248,4.99,0.3992,5.514
"4256",8556,"10-4030-025640",25640,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52929","2007-08-28",60.7013,2428.05,194.244,2682.9953
"4257",8560,"10-4030-025646",25646,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52927","2007-08-28",13.4998,539.99,43.1992,596.689
"4258",8592,"10-4030-025788",25788,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52909","2007-08-28",1.5118,60.47,4.8376,66.8194
"4259",8921,"10-4030-026493",26493,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52895","2007-08-28",1.6243,64.97,5.1976,71.7919
"4260",9109,"10-4030-026838",26838,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52911","2007-08-28",0.9068,36.27,2.9016,40.0784
"4261",9444,"10-4030-027807",27807,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52913","2007-08-28",0.1248,4.99,0.3992,5.514
"4262",9643,"10-4030-028498",28498,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52907","2007-08-28",1.9745,78.98,6.3184,87.2729
"4263",9931,"10-4030-029249",29249,"2007-09-02","2007-08-28",TRUE,"2007-08-21",NA,"SO52894","2007-08-28",0.6248,24.99,1.9992,27.614
"4264",2524,"10-4030-011059",11059,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52933","2007-08-29",1.924,76.96,6.1568,85.0408
"4265",2618,"10-4030-011162",11162,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52957","2007-08-29",58.2495,2329.98,186.3984,2574.6279
"4266",2770,"10-4030-011317",11317,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52956","2007-08-29",57.3748,2294.99,183.5992,2535.964
"4267",2938,"10-4030-011459",11459,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52959","2007-08-29",58.057,2322.28,185.7824,2566.1194
"4268",3114,"10-4030-011714",11714,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52934","2007-08-29",1.3498,53.99,4.3192,59.659
"4269",3187,"10-4030-011832",11832,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52950","2007-08-29",1.8745,74.98,5.9984,82.8529
"4270",3198,"10-4030-011866",11866,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52931","2007-08-29",0.1988,7.95,0.636,8.7848
"4271",3671,"10-4030-012593",12593,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52953","2007-08-29",0.2248,8.99,0.7192,9.934
"4272",3693,"10-4030-012639",12639,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52952","2007-08-29",1.2498,49.99,3.9992,55.239
"4273",4000,"10-4030-013235",13235,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52951","2007-08-29",1.4243,56.97,4.5576,62.9519
"4274",4172,"10-4030-013568",13568,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52943","2007-08-29",2.9995,119.98,9.5984,132.5779
"4275",4487,"10-4030-014081",14081,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52954","2007-08-29",61.2825,2451.3,196.104,2708.6865
"4276",4637,"10-4030-014312",14312,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52932","2007-08-29",0.182,7.28,0.5824,8.0444
"4277",4877,"10-4030-014799",14799,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52949","2007-08-29",2.324,92.96,7.4368,102.7208
"4278",5200,"10-4030-015397",15397,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52940","2007-08-29",0.9995,39.98,3.1984,44.1779
"4279",5552,"10-4030-016039",16039,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52942","2007-08-29",0.1248,4.99,0.3992,5.514
"4280",5604,"10-4030-016235",16235,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52955","2007-08-29",61.0838,2443.35,195.468,2699.9018
"4281",5917,"10-4030-016936",16936,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52944","2007-08-29",1.5993,63.97,5.1176,70.6869
"4282",6491,"10-4030-018449",18449,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52941","2007-08-29",0.7743,30.97,2.4776,34.2219
"4283",6528,"10-4030-018530",18530,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52939","2007-08-29",2.8493,113.97,9.1176,125.9369
"4284",6662,"10-4030-019056",19056,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52945","2007-08-29",0.9483,37.93,3.0344,41.9127
"4285",6974,"10-4030-019703",19703,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52937","2007-08-29",1.7498,69.99,5.5992,77.339
"4286",7495,"10-4030-021234",21234,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52938","2007-08-29",2.9995,119.98,9.5984,132.5779
"4287",7560,"10-4030-021500",21500,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52936","2007-08-29",0.5733,22.93,1.8344,25.3377
"4288",7618,"10-4030-021646",21646,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52961","2007-08-29",14.0943,563.77,45.1016,622.9659
"4289",7621,"10-4030-021649",21649,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52960","2007-08-29",13.8493,553.97,44.3176,612.1369
"4290",7778,"10-4030-022287",22287,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52962","2007-08-29",13.4998,539.99,43.1992,596.689
"4291",8182,"10-4030-024064",24064,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52947","2007-08-29",0.1248,4.99,0.3992,5.514
"4292",8353,"10-4030-024608",24608,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52930","2007-08-29",28.0123,1120.49,89.6392,1238.1415
"4293",9201,"10-4030-027176",27176,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52948","2007-08-29",0.5373,21.49,1.7192,23.7465
"4294",9657,"10-4030-028542",28542,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52946","2007-08-29",1.9745,78.98,6.3184,87.2729
"4295",9765,"10-4030-028770",28770,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52958","2007-08-29",19.4335,777.34,62.1872,858.9607
"4296",9922,"10-4030-029228",29228,"2007-09-03","2007-08-29",TRUE,"2007-08-22",NA,"SO52935","2007-08-29",0.6248,24.99,1.9992,27.614
"4297",2650,"10-4030-011212",11212,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52968","2007-08-30",0.8748,34.99,2.7992,38.664
"4298",2825,"10-4030-011351",11351,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52966","2007-08-30",57.3748,2294.99,183.5992,2535.964
"4299",2827,"10-4030-011353",11353,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52967","2007-08-30",57.7493,2309.97,184.7976,2552.5169
"4300",2970,"10-4030-011492",11492,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52965","2007-08-30",58.8745,2354.98,188.3984,2602.2529
"4301",2994,"10-4030-011528",11528,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52998","2007-08-30",59.536,2381.44,190.5152,2631.4912
"4302",3272,"10-4030-011965",11965,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52969","2007-08-30",0.682,27.28,2.1824,30.1444
"4303",3381,"10-4030-012113",12113,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52999","2007-08-30",57.3748,2294.99,183.5992,2535.964
"4304",3431,"10-4030-012183",12183,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52984","2007-08-30",1.2493,49.97,3.9976,55.2169
"4305",3777,"10-4030-012793",12793,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52996","2007-08-30",3.0118,120.47,9.6376,133.1194
"4306",3851,"10-4030-012938",12938,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52995","2007-08-30",2.0365,81.46,6.5168,90.0133
"4307",4498,"10-4030-014102",14102,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO53000","2007-08-30",20.987,839.48,67.1584,927.6254
"4308",4633,"10-4030-014307",14307,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52975","2007-08-30",3.975,159,12.72,175.695
"4309",4808,"10-4030-014678",14678,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52973","2007-08-30",1.2498,49.99,3.9992,55.239
"4310",4866,"10-4030-014782",14782,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52988","2007-08-30",1.674,66.96,5.3568,73.9908
"4311",4947,"10-4030-014939",14939,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO53002","2007-08-30",60.4765,2419.06,193.5248,2673.0613
"4312",5585,"10-4030-016193",16193,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52994","2007-08-30",0.1248,4.99,0.3992,5.514
"4313",6019,"10-4030-017243",17243,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52971","2007-08-30",1.3498,53.99,4.3192,59.659
"4314",6045,"10-4030-017302",17302,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52972","2007-08-30",1.4745,58.98,4.7184,65.1729
"4315",6071,"10-4030-017385",17385,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52982","2007-08-30",1.7493,69.97,5.5976,77.3169
"4316",6124,"10-4030-017705",17705,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52986","2007-08-30",0.7495,29.98,2.3984,33.1279
"4317",6325,"10-4030-018094",18094,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52985","2007-08-30",1.7123,68.49,5.4792,75.6815
"4318",6372,"10-4030-018197",18197,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52974","2007-08-30",0.2248,8.99,0.7192,9.934
"4319",6448,"10-4030-018273",18273,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52963","2007-08-30",63.1485,2525.94,202.0752,2791.1637
"4320",6457,"10-4030-018286",18286,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52970","2007-08-30",1.7493,69.97,5.5976,77.3169
"4321",6473,"10-4030-018303",18303,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO53003","2007-08-30",61.3085,2452.34,196.1872,2709.8357
"4322",6606,"10-4030-018871",18871,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52981","2007-08-30",0.7498,29.99,2.3992,33.139
"4323",6634,"10-4030-018963",18963,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52997","2007-08-30",14.7495,589.98,47.1984,651.9279
"4324",7035,"10-4030-019920",19920,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52987","2007-08-30",2.299,91.96,7.3568,101.6158
"4325",7234,"10-4030-020588",20588,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52990","2007-08-30",0.682,27.28,2.1824,30.1444
"4326",7413,"10-4030-021022",21022,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO53001","2007-08-30",13.4998,539.99,43.1992,596.689
"4327",7639,"10-4030-021787",21787,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52983","2007-08-30",0.4318,17.27,1.3816,19.0834
"4328",7822,"10-4030-022492",22492,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52991","2007-08-30",1.6993,67.97,5.4376,75.1069
"4329",8031,"10-4030-023412",23412,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52964","2007-08-30",28.5865,1143.46,91.4768,1263.5233
"4330",8156,"10-4030-023937",23937,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52989","2007-08-30",0.9745,38.98,3.1184,43.0729
"4331",8468,"10-4030-025102",25102,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52980","2007-08-30",1.7895,71.58,5.7264,79.0959
"4332",8526,"10-4030-025435",25435,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52979","2007-08-30",0.9148,36.59,2.9272,40.432
"4333",9045,"10-4030-026691",26691,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52978","2007-08-30",0.7248,28.99,2.3192,32.034
"4334",9114,"10-4030-026865",26865,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52993","2007-08-30",3.0998,123.99,9.9192,137.009
"4335",9264,"10-4030-027293",27293,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52977","2007-08-30",2.2243,88.97,7.1176,98.3119
"4336",9443,"10-4030-027806",27806,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52992","2007-08-30",0.0998,3.99,0.3192,4.409
"4337",9939,"10-4030-029268",29268,"2007-09-04","2007-08-30",TRUE,"2007-08-23",NA,"SO52976","2007-08-30",0.9745,38.98,3.1184,43.0729
"4338",2630,"10-4030-011176",11176,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53026","2007-08-31",0.6248,24.99,1.9992,27.614
"4339",2643,"10-4030-011203",11203,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53020","2007-08-31",0.1248,4.99,0.3992,5.514
"4340",2726,"10-4030-011277",11277,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53023","2007-08-31",1.7895,71.58,5.7264,79.0959
"4341",2727,"10-4030-011277",11277,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53042","2007-08-31",1.057,42.28,3.3824,46.7194
"4342",2754,"10-4030-011297",11297,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53056","2007-08-31",59.2493,2369.97,189.5976,2618.8169
"4343",2781,"10-4030-011326",11326,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53055","2007-08-31",59.2493,2369.97,189.5976,2618.8169
"4344",2856,"10-4030-011395",11395,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53006","2007-08-31",58.2495,2329.98,186.3984,2574.6279
"4345",2972,"10-4030-011493",11493,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53005","2007-08-31",58.2495,2329.98,186.3984,2574.6279
"4346",2998,"10-4030-011530",11530,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53007","2007-08-31",0.2248,8.99,0.7192,9.934
"4347",3022,"10-4030-011566",11566,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53041","2007-08-31",0.9068,36.27,2.9016,40.0784
"4348",3123,"10-4030-011738",11738,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53019","2007-08-31",1.2493,49.97,3.9976,55.2169
"4349",3126,"10-4030-011741",11741,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53052","2007-08-31",62.5243,2500.97,200.0776,2763.5719
"4350",3171,"10-4030-011816",11816,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53053","2007-08-31",58.8745,2354.98,188.3984,2602.2529
"4351",3182,"10-4030-011827",11827,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53033","2007-08-31",3.7118,148.47,11.8776,164.0594
"4352",3192,"10-4030-011837",11837,"2007-09-05","2007-08-31",TRUE,"2007-08-24",NA,"SO53054","2007-08-31",58.624,2344.96,187.5968,2591.1808
